activityName,activityCategoryName,activityStartDate [ms],activityStartDate,activityEndDate [ms],activityEndDate,activityDuration [ms],activityDuration
Moving - learn,Transport,1550266501763,Fri Feb 15 22:35:01 GMT+01:00 2019,1550273521763,Sat Feb 16 00:32:01 GMT+01:00 2019,7020000,1 h 57 min
Trello,Personal Adjusting,1550273521763,Sat Feb 16 00:32:01 GMT+01:00 2019,1550275921763,Sat Feb 16 01:12:01 GMT+01:00 2019,2400000,40 min
Sleep,Refresh,1550275921763,Sat Feb 16 01:12:01 GMT+01:00 2019,1550302718247,Sat Feb 16 08:38:38 GMT+01:00 2019,26796484,7 h 26 min
WC ,Personal Hygiene,1550302718247,Sat Feb 16 08:38:38 GMT+01:00 2019,1550303678247,Sat Feb 16 08:54:38 GMT+01:00 2019,960000,16 min
Sport,Sport,1550303678247,Sat Feb 16 08:54:38 GMT+01:00 2019,1550304278247,Sat Feb 16 09:04:38 GMT+01:00 2019,600000,10 min
Clean,Personal Hygiene,1550304278247,Sat Feb 16 09:04:38 GMT+01:00 2019,1550305538247,Sat Feb 16 09:25:38 GMT+01:00 2019,1260000,21 min
Social - Close,Social - Persist,1550305538247,Sat Feb 16 09:25:38 GMT+01:00 2019,1550306438247,Sat Feb 16 09:40:38 GMT+01:00 2019,900000,15 min
Better Now,Ease up your life,1550306438247,Sat Feb 16 09:40:38 GMT+01:00 2019,1550315165769,Sat Feb 16 12:06:05 GMT+01:00 2019,8727522,2 h 25 min
Walking ,Sport,1550315165769,Sat Feb 16 12:06:05 GMT+01:00 2019,1550315825769,Sat Feb 16 12:17:05 GMT+01:00 2019,660000,11 min
University - Task ,Learning,1550315825769,Sat Feb 16 12:17:05 GMT+01:00 2019,1550327710459,Sat Feb 16 15:35:10 GMT+01:00 2019,11884690,3 h 18 min
Walking ,Sport,1550327710459,Sat Feb 16 15:35:10 GMT+01:00 2019,1550328550459,Sat Feb 16 15:49:10 GMT+01:00 2019,840000,14 min
Sport,Sport,1550328550459,Sat Feb 16 15:49:10 GMT+01:00 2019,1550330950459,Sat Feb 16 16:29:10 GMT+01:00 2019,2400000,40 min
Walking ,Sport,1550330950459,Sat Feb 16 16:29:10 GMT+01:00 2019,1550333290459,Sat Feb 16 17:08:10 GMT+01:00 2019,2340000,39 min
Food - restaurant,Feeding,1550333290459,Sat Feb 16 17:08:10 GMT+01:00 2019,1550338102619,Sat Feb 16 18:28:22 GMT+01:00 2019,4812160,1 h 20 min
Moving - social,Transport,1550338102619,Sat Feb 16 18:28:22 GMT+01:00 2019,1550341042619,Sat Feb 16 19:17:22 GMT+01:00 2019,2940000,49 min
Shopping real/online,Shopping,1550341042619,Sat Feb 16 19:17:22 GMT+01:00 2019,1550350274299,Sat Feb 16 21:51:14 GMT+01:00 2019,9231680,2 h 33 min
Youtube,Entertainment,1550350274299,Sat Feb 16 21:51:14 GMT+01:00 2019,1550355674299,Sat Feb 16 23:21:14 GMT+01:00 2019,5400000,1 h 30 min
Sleep,Refresh,1550355674299,Sat Feb 16 23:21:14 GMT+01:00 2019,1550385103223,Sun Feb 17 07:31:43 GMT+01:00 2019,29428924,8 h 10 min
WC - learn,Personal Hygiene,1550385103223,Sun Feb 17 07:31:43 GMT+01:00 2019,1550386809217,Sun Feb 17 08:00:09 GMT+01:00 2019,1705994,28 min
Learning - Language,Learning,1550386809217,Sun Feb 17 08:00:09 GMT+01:00 2019,1550387709217,Sun Feb 17 08:15:09 GMT+01:00 2019,900000,15 min
Social - girl,Social - Persist,1550387709217,Sun Feb 17 08:15:09 GMT+01:00 2019,1550391616313,Sun Feb 17 09:20:16 GMT+01:00 2019,3907096,1 h 5 min
Wasted - social,Wasted Time,1550391616313,Sun Feb 17 09:20:16 GMT+01:00 2019,1550393176313,Sun Feb 17 09:46:16 GMT+01:00 2019,1560000,26 min
Sport,Sport,1550393176313,Sun Feb 17 09:46:16 GMT+01:00 2019,1550393836313,Sun Feb 17 09:57:16 GMT+01:00 2019,660000,11 min
Clean,Personal Hygiene,1550393836313,Sun Feb 17 09:57:16 GMT+01:00 2019,1550394436313,Sun Feb 17 10:07:16 GMT+01:00 2019,600000,10 min
Social - girl,Social - Persist,1550394436313,Sun Feb 17 10:07:16 GMT+01:00 2019,1550395036313,Sun Feb 17 10:17:16 GMT+01:00 2019,600000,10 min
Analyzing,Personal Adjusting,1550395036313,Sun Feb 17 10:17:16 GMT+01:00 2019,1550396956313,Sun Feb 17 10:49:16 GMT+01:00 2019,1920000,32 min
Trello,Personal Adjusting,1550396956313,Sun Feb 17 10:49:16 GMT+01:00 2019,1550398280144,Sun Feb 17 11:11:20 GMT+01:00 2019,1323831,22 min
Moving - social,Transport,1550398280144,Sun Feb 17 11:11:20 GMT+01:00 2019,1550399000144,Sun Feb 17 11:23:20 GMT+01:00 2019,720000,12 min
Bike,Sport,1550399000144,Sun Feb 17 11:23:20 GMT+01:00 2019,1550399840144,Sun Feb 17 11:37:20 GMT+01:00 2019,840000,14 min
University - Task ,Learning,1550399840144,Sun Feb 17 11:37:20 GMT+01:00 2019,1550419920999,Sun Feb 17 17:12:00 GMT+01:00 2019,20080855,5 h 34 min
Bike,Sport,1550419920999,Sun Feb 17 17:12:00 GMT+01:00 2019,1550421240999,Sun Feb 17 17:34:00 GMT+01:00 2019,1320000,22 min
Shopping real/online,Shopping,1550421240999,Sun Feb 17 17:34:00 GMT+01:00 2019,1550422460191,Sun Feb 17 17:54:20 GMT+01:00 2019,1219192,20 min
Shopping real/online,Shopping,1550422460191,Sun Feb 17 17:54:20 GMT+01:00 2019,1550423120191,Sun Feb 17 18:05:20 GMT+01:00 2019,660000,11 min
Moving - social,Transport,1550423120191,Sun Feb 17 18:05:20 GMT+01:00 2019,1550424378950,Sun Feb 17 18:26:18 GMT+01:00 2019,1258759,20 min
Analyzing,Personal Adjusting,1550424378950,Sun Feb 17 18:26:18 GMT+01:00 2019,1550429330335,Sun Feb 17 19:48:50 GMT+01:00 2019,4951385,1 h 22 min
Trello,Personal Adjusting,1550429330335,Sun Feb 17 19:48:50 GMT+01:00 2019,1550432750335,Sun Feb 17 20:45:50 GMT+01:00 2019,3420000,57 min
Movies,Entertainment,1550432750335,Sun Feb 17 20:45:50 GMT+01:00 2019,1550439470335,Sun Feb 17 22:37:50 GMT+01:00 2019,6720000,1 h 52 min
Sleep,Refresh,1550439470335,Sun Feb 17 22:37:50 GMT+01:00 2019,1550466749606,Mon Feb 18 06:12:29 GMT+01:00 2019,27279271,7 h 34 min
Learning - Language,Learning,1550466749606,Mon Feb 18 06:12:29 GMT+01:00 2019,1550467889606,Mon Feb 18 06:31:29 GMT+01:00 2019,1140000,19 min
Social - girl,Social - Persist,1550467889606,Mon Feb 18 06:31:29 GMT+01:00 2019,1550469629606,Mon Feb 18 07:00:29 GMT+01:00 2019,1740000,29 min
Wasted - watching,Wasted Time,1550469629606,Mon Feb 18 07:00:29 GMT+01:00 2019,1550472380203,Mon Feb 18 07:46:20 GMT+01:00 2019,2750597,45 min
Sport,Sport,1550472380203,Mon Feb 18 07:46:20 GMT+01:00 2019,1550472800203,Mon Feb 18 07:53:20 GMT+01:00 2019,420000,7 min
Enjoying the moment ,Refresh,1550472800203,Mon Feb 18 07:53:20 GMT+01:00 2019,1550473403278,Mon Feb 18 08:03:23 GMT+01:00 2019,603075,10 min
Wasted - watching,Wasted Time,1550473403278,Mon Feb 18 08:03:23 GMT+01:00 2019,1550475044240,Mon Feb 18 08:30:44 GMT+01:00 2019,1640962,27 min
Clean,Personal Hygiene,1550475044240,Mon Feb 18 08:30:44 GMT+01:00 2019,1550475764240,Mon Feb 18 08:42:44 GMT+01:00 2019,720000,12 min
Org - Paper,Org & Duty,1550475764240,Mon Feb 18 08:42:44 GMT+01:00 2019,1550476604240,Mon Feb 18 08:56:44 GMT+01:00 2019,840000,14 min
Social - Family,Social - Important,1550476604240,Mon Feb 18 08:56:44 GMT+01:00 2019,1550477765465,Mon Feb 18 09:16:05 GMT+01:00 2019,1161225,19 min
Org - Paper,Org & Duty,1550477765465,Mon Feb 18 09:16:05 GMT+01:00 2019,1550483285465,Mon Feb 18 10:48:05 GMT+01:00 2019,5520000,1 h 32 min
House cleaning,Org & Duty,1550483285465,Mon Feb 18 10:48:05 GMT+01:00 2019,1550484725465,Mon Feb 18 11:12:05 GMT+01:00 2019,1440000,24 min
Social - girl,Social - Persist,1550484725465,Mon Feb 18 11:12:05 GMT+01:00 2019,1550485805465,Mon Feb 18 11:30:05 GMT+01:00 2019,1080000,18 min
Social - Media,Social - Persist,1550485805465,Mon Feb 18 11:30:05 GMT+01:00 2019,1550486585465,Mon Feb 18 11:43:05 GMT+01:00 2019,780000,13 min
Trello,Personal Adjusting,1550486585465,Mon Feb 18 11:43:05 GMT+01:00 2019,1550488085465,Mon Feb 18 12:08:05 GMT+01:00 2019,1500000,25 min
Series / Docu,Entertainment,1550488085465,Mon Feb 18 12:08:05 GMT+01:00 2019,1550490545465,Mon Feb 18 12:49:05 GMT+01:00 2019,2460000,41 min
Shopping real/online,Shopping,1550490545465,Mon Feb 18 12:49:05 GMT+01:00 2019,1550493531497,Mon Feb 18 13:38:51 GMT+01:00 2019,2986032,49 min
Bike,Sport,1550493531497,Mon Feb 18 13:38:51 GMT+01:00 2019,1550495751497,Mon Feb 18 14:15:51 GMT+01:00 2019,2220000,37 min
University - Orga,Org & Duty,1550495751497,Mon Feb 18 14:15:51 GMT+01:00 2019,1550497551497,Mon Feb 18 14:45:51 GMT+01:00 2019,1800000,30 min
University - Purpose,Purpose,1550497551497,Mon Feb 18 14:45:51 GMT+01:00 2019,1550507999610,Mon Feb 18 17:39:59 GMT+01:00 2019,10448113,2 h 54 min
University - Purpose,Purpose,1550507999610,Mon Feb 18 17:39:59 GMT+01:00 2019,1550510661228,Mon Feb 18 18:24:21 GMT+01:00 2019,2661618,44 min
Social - Media,Social - Persist,1550510661228,Mon Feb 18 18:24:21 GMT+01:00 2019,1550511381228,Mon Feb 18 18:36:21 GMT+01:00 2019,720000,12 min
Bike,Sport,1550511381228,Mon Feb 18 18:36:21 GMT+01:00 2019,1550513301228,Mon Feb 18 19:08:21 GMT+01:00 2019,1920000,32 min
Purpose - Learning,Purpose,1550513301228,Mon Feb 18 19:08:21 GMT+01:00 2019,1550520440187,Mon Feb 18 21:07:20 GMT+01:00 2019,7138959,1 h 58 min
Social - Awesome,Social - Important,1550520440187,Mon Feb 18 21:07:20 GMT+01:00 2019,1550521700187,Mon Feb 18 21:28:20 GMT+01:00 2019,1260000,21 min
Moving - Social Media,Transport,1550521700187,Mon Feb 18 21:28:20 GMT+01:00 2019,1550524340187,Mon Feb 18 22:12:20 GMT+01:00 2019,2640000,44 min
Social - girl,Social - Persist,1550524340187,Mon Feb 18 22:12:20 GMT+01:00 2019,1550526620187,Mon Feb 18 22:50:20 GMT+01:00 2019,2280000,38 min
Sleep,Refresh,1550526620187,Mon Feb 18 22:50:20 GMT+01:00 2019,1550552528715,Tue Feb 19 06:02:08 GMT+01:00 2019,25908528,7 h 11 min
WC - learn,Personal Hygiene,1550552528715,Tue Feb 19 06:02:08 GMT+01:00 2019,1550553728715,Tue Feb 19 06:22:08 GMT+01:00 2019,1200000,20 min
Learning - Article,Learning,1550553728715,Tue Feb 19 06:22:08 GMT+01:00 2019,1550556308715,Tue Feb 19 07:05:08 GMT+01:00 2019,2580000,43 min
Wasted - social,Wasted Time,1550556308715,Tue Feb 19 07:05:08 GMT+01:00 2019,1550557588320,Tue Feb 19 07:26:28 GMT+01:00 2019,1279605,21 min
Purpose - Learning,Purpose,1550557588320,Tue Feb 19 07:26:28 GMT+01:00 2019,1550559614826,Tue Feb 19 08:00:14 GMT+01:00 2019,2026506,33 min
Social - girl,Social - Persist,1550559614826,Tue Feb 19 08:00:14 GMT+01:00 2019,1550560544907,Tue Feb 19 08:15:44 GMT+01:00 2019,930081,15 min
Learning - Language,Learning,1550560544907,Tue Feb 19 08:15:44 GMT+01:00 2019,1550562404907,Tue Feb 19 08:46:44 GMT+01:00 2019,1860000,31 min
Chess,Hobby,1550562404907,Tue Feb 19 08:46:44 GMT+01:00 2019,1550563064907,Tue Feb 19 08:57:44 GMT+01:00 2019,660000,11 min
Trello,Personal Adjusting,1550563064907,Tue Feb 19 08:57:44 GMT+01:00 2019,1550564096163,Tue Feb 19 09:14:56 GMT+01:00 2019,1031256,17 min
Sport,Sport,1550564096163,Tue Feb 19 09:14:56 GMT+01:00 2019,1550564696163,Tue Feb 19 09:24:56 GMT+01:00 2019,600000,10 min
WC ,Personal Hygiene,1550564696163,Tue Feb 19 09:24:56 GMT+01:00 2019,1550566376163,Tue Feb 19 09:52:56 GMT+01:00 2019,1680000,28 min
Clean,Personal Hygiene,1550566376163,Tue Feb 19 09:52:56 GMT+01:00 2019,1550568356163,Tue Feb 19 10:25:56 GMT+01:00 2019,1980000,33 min
Work - Org,Value Contribution,1550568356163,Tue Feb 19 10:25:56 GMT+01:00 2019,1550569925209,Tue Feb 19 10:52:05 GMT+01:00 2019,1569046,26 min
Walking ,Sport,1550569925209,Tue Feb 19 10:52:05 GMT+01:00 2019,1550570285209,Tue Feb 19 10:58:05 GMT+01:00 2019,360000,6 min
Cut hair,Personal Hygiene,1550570285209,Tue Feb 19 10:58:05 GMT+01:00 2019,1550572456803,Tue Feb 19 11:34:16 GMT+01:00 2019,2171594,36 min
Moving - learn,Transport,1550572456803,Tue Feb 19 11:34:16 GMT+01:00 2019,1550574278250,Tue Feb 19 12:04:38 GMT+01:00 2019,1821447,30 min
Walking ,Sport,1550574278250,Tue Feb 19 12:04:38 GMT+01:00 2019,1550575418250,Tue Feb 19 12:23:38 GMT+01:00 2019,1140000,19 min
University - Purpose,Purpose,1550575418250,Tue Feb 19 12:23:38 GMT+01:00 2019,1550578352869,Tue Feb 19 13:12:32 GMT+01:00 2019,2934619,48 min
Purpose - Learning,Purpose,1550578352869,Tue Feb 19 13:12:32 GMT+01:00 2019,1550581052869,Tue Feb 19 13:57:32 GMT+01:00 2019,2700000,45 min
WC ,Personal Hygiene,1550581052869,Tue Feb 19 13:57:32 GMT+01:00 2019,1550581532869,Tue Feb 19 14:05:32 GMT+01:00 2019,480000,8 min
Purpose - Learning,Purpose,1550581532869,Tue Feb 19 14:05:32 GMT+01:00 2019,1550582028486,Tue Feb 19 14:13:48 GMT+01:00 2019,495617,8 min
Chess,Hobby,1550582028486,Tue Feb 19 14:13:48 GMT+01:00 2019,1550582568486,Tue Feb 19 14:22:48 GMT+01:00 2019,540000,9 min
Purpose - Learning,Purpose,1550582568486,Tue Feb 19 14:22:48 GMT+01:00 2019,1550586006242,Tue Feb 19 15:20:06 GMT+01:00 2019,3437756,57 min
Purpose - Creation,Purpose,1550586006242,Tue Feb 19 15:20:06 GMT+01:00 2019,1550586606242,Tue Feb 19 15:30:06 GMT+01:00 2019,600000,10 min
Social - Media,Social - Persist,1550586606242,Tue Feb 19 15:30:06 GMT+01:00 2019,1550587386242,Tue Feb 19 15:43:06 GMT+01:00 2019,780000,13 min
University - overwhelmed,Wasted Time,1550587386242,Tue Feb 19 15:43:06 GMT+01:00 2019,1550588766242,Tue Feb 19 16:06:06 GMT+01:00 2019,1380000,23 min
University - Purpose,Purpose,1550588766242,Tue Feb 19 16:06:06 GMT+01:00 2019,1550597515239,Tue Feb 19 18:31:55 GMT+01:00 2019,8748997,2 h 25 min
Social - Real Life,Social - Persist,1550597515239,Tue Feb 19 18:31:55 GMT+01:00 2019,1550599375239,Tue Feb 19 19:02:55 GMT+01:00 2019,1860000,31 min
Purpose - Teach,Purpose,1550599375239,Tue Feb 19 19:02:55 GMT+01:00 2019,1550600275239,Tue Feb 19 19:17:55 GMT+01:00 2019,900000,15 min
University - overwhelmed,Wasted Time,1550600275239,Tue Feb 19 19:17:55 GMT+01:00 2019,1550602915239,Tue Feb 19 20:01:55 GMT+01:00 2019,2640000,44 min
Moving - learn,Transport,1550602915239,Tue Feb 19 20:01:55 GMT+01:00 2019,1550605025192,Tue Feb 19 20:37:05 GMT+01:00 2019,2109953,35 min
Wasted - Moving,Wasted Time,1550605025192,Tue Feb 19 20:37:05 GMT+01:00 2019,1550605505192,Tue Feb 19 20:45:05 GMT+01:00 2019,480000,8 min
Walking ,Sport,1550605505192,Tue Feb 19 20:45:05 GMT+01:00 2019,1550606345192,Tue Feb 19 20:59:05 GMT+01:00 2019,840000,14 min
Social - girl,Social - Persist,1550606345192,Tue Feb 19 20:59:05 GMT+01:00 2019,1550610580273,Tue Feb 19 22:09:40 GMT+01:00 2019,4235081,1 h 10 min
Movies,Entertainment,1550610580273,Tue Feb 19 22:09:40 GMT+01:00 2019,1550618020273,Wed Feb 20 00:13:40 GMT+01:00 2019,7440000,2 h 4 min
Sleep,Refresh,1550618020273,Wed Feb 20 00:13:40 GMT+01:00 2019,1550642469670,Wed Feb 20 07:01:09 GMT+01:00 2019,24449397,6 h 47 min
Learning - Language,Learning,1550642469670,Wed Feb 20 07:01:09 GMT+01:00 2019,1550643189670,Wed Feb 20 07:13:09 GMT+01:00 2019,720000,12 min
Social - Close,Social - Persist,1550643189670,Wed Feb 20 07:13:09 GMT+01:00 2019,1550644619204,Wed Feb 20 07:36:59 GMT+01:00 2019,1429534,23 min
Wasted - sleep,Wasted Time,1550644619204,Wed Feb 20 07:36:59 GMT+01:00 2019,1550650319204,Wed Feb 20 09:11:59 GMT+01:00 2019,5700000,1 h 35 min
Clean,Personal Hygiene,1550650319204,Wed Feb 20 09:11:59 GMT+01:00 2019,1550651939204,Wed Feb 20 09:38:59 GMT+01:00 2019,1620000,27 min
Wasted - reading,Wasted Time,1550651939204,Wed Feb 20 09:38:59 GMT+01:00 2019,1550655121231,Wed Feb 20 10:32:01 GMT+01:00 2019,3182027,53 min
Series / Docu,Entertainment,1550655121231,Wed Feb 20 10:32:01 GMT+01:00 2019,1550656441231,Wed Feb 20 10:54:01 GMT+01:00 2019,1320000,22 min
Walking ,Sport,1550656441231,Wed Feb 20 10:54:01 GMT+01:00 2019,1550657821231,Wed Feb 20 11:17:01 GMT+01:00 2019,1380000,23 min
Bike,Sport,1550657821231,Wed Feb 20 11:17:01 GMT+01:00 2019,1550660401231,Wed Feb 20 12:00:01 GMT+01:00 2019,2580000,43 min
Org - Paper,Org & Duty,1550660401231,Wed Feb 20 12:00:01 GMT+01:00 2019,1550661421231,Wed Feb 20 12:17:01 GMT+01:00 2019,1020000,17 min
Sleep,Refresh,1550661421231,Wed Feb 20 12:17:01 GMT+01:00 2019,1550666281231,Wed Feb 20 13:38:01 GMT+01:00 2019,4860000,1 h 21 min
Social - girl,Social - Persist,1550666281231,Wed Feb 20 13:38:01 GMT+01:00 2019,1550667961231,Wed Feb 20 14:06:01 GMT+01:00 2019,1680000,28 min
Social - Media,Social - Persist,1550667961231,Wed Feb 20 14:06:01 GMT+01:00 2019,1550668861231,Wed Feb 20 14:21:01 GMT+01:00 2019,900000,15 min
Trello,Personal Adjusting,1550668861231,Wed Feb 20 14:21:01 GMT+01:00 2019,1550671201231,Wed Feb 20 15:00:01 GMT+01:00 2019,2340000,39 min
WC ,Personal Hygiene,1550671201231,Wed Feb 20 15:00:01 GMT+01:00 2019,1550672701231,Wed Feb 20 15:25:01 GMT+01:00 2019,1500000,25 min
Learning - Article,Learning,1550672701231,Wed Feb 20 15:25:01 GMT+01:00 2019,1550674141231,Wed Feb 20 15:49:01 GMT+01:00 2019,1440000,24 min
Series / Docu,Entertainment,1550674141231,Wed Feb 20 15:49:01 GMT+01:00 2019,1550676781231,Wed Feb 20 16:33:01 GMT+01:00 2019,2640000,44 min
Youtube,Entertainment,1550676781231,Wed Feb 20 16:33:01 GMT+01:00 2019,1550679301231,Wed Feb 20 17:15:01 GMT+01:00 2019,2520000,42 min
Learning - university,Learning,1550679301231,Wed Feb 20 17:15:01 GMT+01:00 2019,1550682001231,Wed Feb 20 18:00:01 GMT+01:00 2019,2700000,45 min
Purpose - Creation,Purpose,1550682001231,Wed Feb 20 18:00:01 GMT+01:00 2019,1550686603665,Wed Feb 20 19:16:43 GMT+01:00 2019,4602434,1 h 16 min
House cleaning,Org & Duty,1550686603665,Wed Feb 20 19:16:43 GMT+01:00 2019,1550688103665,Wed Feb 20 19:41:43 GMT+01:00 2019,1500000,25 min
Chess,Hobby,1550688103665,Wed Feb 20 19:41:43 GMT+01:00 2019,1550688930718,Wed Feb 20 19:55:30 GMT+01:00 2019,827053,13 min
Series / Docu,Entertainment,1550688930718,Wed Feb 20 19:55:30 GMT+01:00 2019,1550691390718,Wed Feb 20 20:36:30 GMT+01:00 2019,2460000,41 min
Chess,Hobby,1550691390718,Wed Feb 20 20:36:30 GMT+01:00 2019,1550692230718,Wed Feb 20 20:50:30 GMT+01:00 2019,840000,14 min
Social - girl,Social - Persist,1550692230718,Wed Feb 20 20:50:30 GMT+01:00 2019,1550693910718,Wed Feb 20 21:18:30 GMT+01:00 2019,1680000,28 min
Sleep,Refresh,1550693910718,Wed Feb 20 21:18:30 GMT+01:00 2019,1550733424056,Thu Feb 21 08:17:04 GMT+01:00 2019,39513338,10 h 58 min
Food,Feeding,1550733424056,Thu Feb 21 08:17:04 GMT+01:00 2019,1550734804056,Thu Feb 21 08:40:04 GMT+01:00 2019,1380000,23 min
Youtube,Entertainment,1550734804056,Thu Feb 21 08:40:04 GMT+01:00 2019,1550736064056,Thu Feb 21 09:01:04 GMT+01:00 2019,1260000,21 min
Social - Awesome,Social - Important,1550736064056,Thu Feb 21 09:01:04 GMT+01:00 2019,1550737744056,Thu Feb 21 09:29:04 GMT+01:00 2019,1680000,28 min
Work - Org,Value Contribution,1550737744056,Thu Feb 21 09:29:04 GMT+01:00 2019,1550739604056,Thu Feb 21 10:00:04 GMT+01:00 2019,1860000,31 min
Better Now,Ease up your life,1550739604056,Thu Feb 21 10:00:04 GMT+01:00 2019,1550741104056,Thu Feb 21 10:25:04 GMT+01:00 2019,1500000,25 min
Social - girl,Social - Persist,1550741104056,Thu Feb 21 10:25:04 GMT+01:00 2019,1550742484056,Thu Feb 21 10:48:04 GMT+01:00 2019,1380000,23 min
Social - Media,Social - Persist,1550742484056,Thu Feb 21 10:48:04 GMT+01:00 2019,1550743204056,Thu Feb 21 11:00:04 GMT+01:00 2019,720000,12 min
Trello,Personal Adjusting,1550743204056,Thu Feb 21 11:00:04 GMT+01:00 2019,1550744704056,Thu Feb 21 11:25:04 GMT+01:00 2019,1500000,25 min
Analyzing,Personal Adjusting,1550744704056,Thu Feb 21 11:25:04 GMT+01:00 2019,1550748407405,Thu Feb 21 12:26:47 GMT+01:00 2019,3703349,1 h 1 min
Massage,Refresh,1550748407405,Thu Feb 21 12:26:47 GMT+01:00 2019,1550749127405,Thu Feb 21 12:38:47 GMT+01:00 2019,720000,12 min
WC ,Personal Hygiene,1550749127405,Thu Feb 21 12:38:47 GMT+01:00 2019,1550750387405,Thu Feb 21 12:59:47 GMT+01:00 2019,1260000,21 min
Food - Prepare,Feeding,1550750387405,Thu Feb 21 12:59:47 GMT+01:00 2019,1550751587405,Thu Feb 21 13:19:47 GMT+01:00 2019,1200000,20 min
Food,Feeding,1550751587405,Thu Feb 21 13:19:47 GMT+01:00 2019,1550752607405,Thu Feb 21 13:36:47 GMT+01:00 2019,1020000,17 min
Purpose - Learning,Purpose,1550752607405,Thu Feb 21 13:36:47 GMT+01:00 2019,1550754591242,Thu Feb 21 14:09:51 GMT+01:00 2019,1983837,33 min
Youtube,Entertainment,1550754591242,Thu Feb 21 14:09:51 GMT+01:00 2019,1550757951242,Thu Feb 21 15:05:51 GMT+01:00 2019,3360000,56 min
Purpose - Learning,Purpose,1550757951242,Thu Feb 21 15:05:51 GMT+01:00 2019,1550762903286,Thu Feb 21 16:28:23 GMT+01:00 2019,4952044,1 h 22 min
Moving - learn,Transport,1550762903286,Thu Feb 21 16:28:23 GMT+01:00 2019,1550764223286,Thu Feb 21 16:50:23 GMT+01:00 2019,1320000,22 min
Social - Media,Social - Persist,1550764223286,Thu Feb 21 16:50:23 GMT+01:00 2019,1550764883286,Thu Feb 21 17:01:23 GMT+01:00 2019,660000,11 min
Purpose - Learning,Purpose,1550764883286,Thu Feb 21 17:01:23 GMT+01:00 2019,1550768073278,Thu Feb 21 17:54:33 GMT+01:00 2019,3189992,53 min
Purpose - Learning,Purpose,1550768073278,Thu Feb 21 17:54:33 GMT+01:00 2019,1550769093278,Thu Feb 21 18:11:33 GMT+01:00 2019,1020000,17 min
Moving - learn,Transport,1550769093278,Thu Feb 21 18:11:33 GMT+01:00 2019,1550770653278,Thu Feb 21 18:37:33 GMT+01:00 2019,1560000,26 min
Purpose - Creation,Purpose,1550770653278,Thu Feb 21 18:37:33 GMT+01:00 2019,1550778993278,Thu Feb 21 20:56:33 GMT+01:00 2019,8340000,2 h 19 min
Social - Awesome,Social - Important,1550778993278,Thu Feb 21 20:56:33 GMT+01:00 2019,1550782113278,Thu Feb 21 21:48:33 GMT+01:00 2019,3120000,52 min
Social - New,Social - New,1550782113278,Thu Feb 21 21:48:33 GMT+01:00 2019,1550784317696,Thu Feb 21 22:25:17 GMT+01:00 2019,2204418,36 min
Moving - social,Transport,1550784317696,Thu Feb 21 22:25:17 GMT+01:00 2019,1550785905427,Thu Feb 21 22:51:45 GMT+01:00 2019,1587731,26 min
Moving - Analyzing,Transport,1550785905427,Thu Feb 21 22:51:45 GMT+01:00 2019,1550787105427,Thu Feb 21 23:11:45 GMT+01:00 2019,1200000,20 min
Sleep,Refresh,1550787105427,Thu Feb 21 23:11:45 GMT+01:00 2019,1550818077198,Fri Feb 22 07:47:57 GMT+01:00 2019,30971771,8 h 36 min
Social - Close,Social - Persist,1550818077198,Fri Feb 22 07:47:57 GMT+01:00 2019,1550819997198,Fri Feb 22 08:19:57 GMT+01:00 2019,1920000,32 min
Social - girl,Social - Persist,1550819997198,Fri Feb 22 08:19:57 GMT+01:00 2019,1550820537198,Fri Feb 22 08:28:57 GMT+01:00 2019,540000,9 min
Learning - Language,Learning,1550820537198,Fri Feb 22 08:28:57 GMT+01:00 2019,1550823238383,Fri Feb 22 09:13:58 GMT+01:00 2019,2701185,45 min
Social - Close,Social - Persist,1550823238383,Fri Feb 22 09:13:58 GMT+01:00 2019,1550823958383,Fri Feb 22 09:25:58 GMT+01:00 2019,720000,12 min
Food - Prepare,Feeding,1550823958383,Fri Feb 22 09:25:58 GMT+01:00 2019,1550826058383,Fri Feb 22 10:00:58 GMT+01:00 2019,2100000,35 min
Sport,Sport,1550826058383,Fri Feb 22 10:00:58 GMT+01:00 2019,1550826658383,Fri Feb 22 10:10:58 GMT+01:00 2019,600000,10 min
Clean,Personal Hygiene,1550826658383,Fri Feb 22 10:10:58 GMT+01:00 2019,1550827467253,Fri Feb 22 10:24:27 GMT+01:00 2019,808870,13 min
Food,Feeding,1550827467253,Fri Feb 22 10:24:27 GMT+01:00 2019,1550829027253,Fri Feb 22 10:50:27 GMT+01:00 2019,1560000,26 min
House cleaning,Org & Duty,1550829027253,Fri Feb 22 10:50:27 GMT+01:00 2019,1550829267253,Fri Feb 22 10:54:27 GMT+01:00 2019,240000,4 min
Org ,Org & Duty,1550829267253,Fri Feb 22 10:54:27 GMT+01:00 2019,1550829567253,Fri Feb 22 10:59:27 GMT+01:00 2019,300000,5 min
Analyzing,Personal Adjusting,1550829567253,Fri Feb 22 10:59:27 GMT+01:00 2019,1550830767253,Fri Feb 22 11:19:27 GMT+01:00 2019,1200000,20 min
